GWD	CLM	BEB	PEL	LWK	MSL	GBR	IBS	ASW	FIN	TSI	KHV	CEU	YRI	CHB	STU	CHS	ESN	ACB	GIH	PJL	MXL	ITU	CDX	JPT	PUR
0.0015321089455272376	0.0014876651063799185	0.0015041700530206285	0.0011517957351290693	0.0014879838136718866	0.0016580787353701178	0.0015143108151847227	0.0015313134338291558	0.001639099762288167	0.0015217625836105716	0.0015476327833544874	0.001420318791387973	0.001588477366255143	0.0015311889270222601	0.0013949984761970485	0.0014876882144097883	0.001375112309074573	0.0016002194263063836	0.001574794866400169	0.0015123033122346786	0.0015305190058479542	0.0013215571722516165	0.0014208592997922683	0.0013917720581932658	0.0014060266406757634	0.0015314440703329587
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.002081368158678631	0.0016363934146646846	0.001580233521931004	0.0014109963589712506	0.0018902769000002995	0.002028315538657332	0.001313415183235016	0.0013976980522879914	0.0020266886362516833	0.0012816963621769793	0.001453815901341946	0.001408900952494798	0.0014077419064950246	0.00205043454184116	0.0012534594605267944	0.0015900999509240402	0.0012885273036781057	0.001941627768365272	0.002031359469869232	0.0015379817042441542	0.0015578792468804274	0.001502872216712616	0.0015910974956589378	0.001330057471001135	0.001351602619813671	0.0016404933611916148
0.0015049605854630336	0.0010622828495739512	0.0008994357723707821	0.0009663837051274844	0.0015203080594214018	0.0015475449210923828	0.0008961257864049104	0.0010362281644688226	0.0014960934806477447	0.0008896755361557375	0.0010586254466794307	0.0010062893081761004	0.0009401616506654935	0.0014626588281584007	0.0009790768495644168	0.0010537778983874192	0.0009233781648908216	0.0014435291808774162	0.00157313561500912	0.0010148793353288632	0.0009618597090505943	0.0009738064739132203	0.0009415876850611159	0.0009751583026442199	0.0010628567576070837	0.0010811272416737829
0.0023385096621781815	0.0018233186783699839	0.0019946342261572374	0.0013564493894751297	0.002539900805674617	0.0023224526286050005	0.0015499129264337828	0.001629408960856023	0.0022224852382267462	0.0014937926450131092	0.0016205800764721079	0.0015617691845982795	0.001618114310740657	0.0024667227919482845	0.0016238145054331028	0.0021520919019439146	0.0016256870362637045	0.0024538567781011798	0.0024785334799388597	0.002017072807514517	0.0018418387864164688	0.0014308344621103532	0.0020515680116481192	0.0015262094383273858	0.0015620382079196888	0.0016692191174378416
0.0015173844509176841	0.0012798341601810183	0.0010743502122812468	0.0013225956712546742	0.0014801011742907764	0.001608220167271695	0.001037283642360629	0.0011539541937864788	0.001239334572667906	0.0010591813870502397	0.0010240423878360872	0.0004764572898744812	0.0012119863971715812	0.0014840022347529854	0.001021955558000686	0.0009621075357367583	0.0008059272210215607	0.0014677043662550899	0.0013908290786052184	0.00084432026016713	0.0009546827529283668	0.001294118192266341	0.0008930042673772728	0.000851542334114745	0.000669748696064486	0.0011809789587567357
0.0020356793023279395	0.001295181761568904	0.0014013778717167653	0.001108494231679489	0.001936950121823505	0.0020552627220039423	0.0014146422687682195	0.001424620247607339	0.0019483266971308426	0.0013839230063535449	0.0013409887407526545	0.0010392213384756669	0.0013190137391120794	0.002115280945182605	0.001008217752991625	0.0013578487142938101	0.0009464886950941844	0.0020538872954628785	0.0020472626158796474	0.0014201235808958769	0.001501323607112434	0.001335695810284777	0.0014150951328345128	0.0010353665287708173	0.0010219203894801549	0.0013606408274509077
0.0022233683768686165	0.0016994864239445928	0.001906437806404252	0.0014822145223029506	0.002118070258998613	0.0022555157852955847	0.0016379068236827606	0.0015478209082339068	0.0021869822123673417	0.0016528184569288902	0.001682401938351763	0.0017775734314058767	0.0016703960035385336	0.002043778589285172	0.0016484345011870676	0.0018460468515254065	0.001620942165919538	0.0021318825355559116	0.002151638523015333	0.001907872760504136	0.0018467609748150815	0.0016192093980206936	0.001858457027020372	0.0018093862234838593	0.0015377656600956693	0.0017578442955279439
0.0016403634695899144	0.0013734712832889242	0.0012932203759771267	0.0012927873104168893	0.001659972091460911	0.001694332190889087	0.001209763679296352	0.0011648377521302662	0.0016768832158225863	0.001231814331556145	0.0012294525290382412	0.001235238010203161	0.0012295788459998607	0.001725767595195208	0.0011793410770477215	0.001326226867426212	0.001242165378265574	0.0016969745776108476	0.0016274814045134493	0.0012512492788156562	0.0013023646692461336	0.0013421727664651988	0.0012958312103464305	0.001176210726645861	0.001247455831005309	0.0013906372401715575
0.0015760115253628994	0.00118789949023638	0.0012275969314514586	0.0011917993099897976	0.0015604930088288405	0.0015991499465264553	0.001036710174454446	0.0010721546392116028	0.0015458593965975572	0.000964995225719769	0.0011252149612903566	0.0012857242291009479	0.0009858542187779254	0.001589708512568541	0.0012309240453171242	0.0012527268522470351	0.0012498309254820852	0.001568532143017263	0.0014974799243547764	0.001206421344991786	0.0013553990889015597	0.0011677882655525475	0.0012248868385142586	0.0012422748856110838	0.0011322156280053738	0.0012409344508313026
0.001814405080215736	0.0015782062336514512	0.0015330462303017158	0.0016676436978506496	0.0018522991349156732	0.0019012700410196534	0.0014767772036445438	0.0014602719192089338	0.0018992077266405058	0.0014831449728394798	0.0013348022934207128	0.001414873263620591	0.0014822181790093692	0.0018217488855226214	0.0014702596733538063	0.0015263033527620638	0.0013952410571634166	0.0018919465518565427	0.001875396787462901	0.0015187696899079913	0.001499173228523359	0.001597751811565796	0.001539219181618104	0.0014327630545524213	0.001443528234438499	0.0015544859890108884
0.0022556107867537775	0.0022203524998872046	0.002021067560569653	0.00214544663546286	0.002295539880687036	0.0022134614575011233	0.002110600165074873	0.002032321494916017	0.002363924915100689	0.0018024701996114552	0.0018843048225934873	0.0015001663779286574	0.0019632833463749627	0.0021696522182903504	0.001484701796783265	0.0020593895660994243	0.0014506820541619755	0.0021126733188989995	0.002232574277180961	0.0020389959647375204	0.002144150391897679	0.002351281716554091	0.001978575752575444	0.001666848878644665	0.0010328039766909311	0.002232048107534488
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.0013847165328799526	0.0010010571361263186	0.0010050383859829693	0.0009713696087062716	0.0014191688453672059	0.0014333598455922505	0.0009043652259833663	0.0009756149247368205	0.00135338004143713	0.0008963761644941006	0.001046413691378148	0.001171238725663025	0.0008927418216082347	0.001512704721556116	0.0010934771781203742	0.0010648218384408012	0.001173965037687294	0.0015495108724536961	0.001462248549793747	0.0009821989029474877	0.0010165566518934193	0.0008365530866690299	0.0009734682750616021	0.0010595222177461428	0.0009488943699324737	0.0010063399838360649
0.00131871689405798	0.0009149900460987976	0.0009612108883388522	0.0007899566766762365	0.0012956114480838225	0.001328983205809707	0.0008144879021463649	0.0008525924265422128	0.0013015679391910119	0.0008183196768825552	0.0008752469459514392	0.0009802342780799698	0.0008389316511811504	0.001346795505425263	0.0009259757288214065	0.0009156954953145822	0.000932654842479208	0.0012444262629415532	0.0013281283269252595	0.0009055874847384084	0.0009115338681749461	0.0008745634870932341	0.0009524863680850078	0.0009286864808936195	0.0009377238578033258	0.0009710962328697801
0.0012921093849946588	0.0011799865850181434	0.0011190873666108525	0.0010256270823595709	0.0013530945563028517	0.0013920485447507175	0.001072784157675161	0.0011310862779639799	0.0012448102630726145	0.0012021619733529817	0.0011487575817809505	0.001196239730470833	0.001151533382557146	0.00138265853196165	0.0011872764428558882	0.0010376219865932683	0.0010942212437192276	0.0013890107207280972	0.001382419678091926	0.0010436093260542875	0.0010962273577255076	0.001127697561192999	0.0010824026513172437	0.001252213292320994	0.0010926651080724974	0.0012765780739309256
0.001244122844353831	0.0009644391290488561	0.0009190983710618333	0.0009902600547296583	0.001121050648279112	0.0013330295686422619	0.0008032322091640082	0.0007381873979548084	0.0012224424678378492	0.0006230515756805385	0.0006705113880341438	0.0009827173076491582	0.0006635374737106007	0.0011383513566752424	0.0010095049745831436	0.0008952131927084498	0.0009826897766978307	0.0011666413269120417	0.00118483706403197	0.0010119694630652176	0.0009519835286085596	0.0009777000785503927	0.0009232825785011309	0.001057511482430472	0.0009861197347589901	0.0009615072124647732
0.0012317830539914573	0.0005644475333504603	0.0004391262788481143	0.0005397514934815706	0.0013659376369587434	0.0012453268387912664	0.0004136744710588038	0.00042127943129368934	0.0013173560094168328	0.0004282417521451669	0.00041375656161392744	0.0004982101604776261	0.00046499263283094553	0.0014302268311495018	0.0004995662944630035	0.00048047946623757233	0.00047784057085380156	0.0013848782072974006	0.0013398068447751244	0.0004519019950552832	0.00040286899145931685	0.0005355224983959609	0.00044743339768571846	0.0004741987023642826	0.0005049640797952707	0.000662130975839236
0.0008041912819879123	0.0002168650940168229	0.0001140697915477842	0.00017170716861506242	0.0010115782517682978	0.0008411806847547313	0.00019914977784002492	0.00021850285188947392	0.0008051239251684277	0.00017984547617764987	0.00017507552852576426	6.159207015417703e-05	0.00015490692993301306	0.0009697121127026125	4.3010458975648154e-05	0.00011015036492145047	6.269721463627699e-05	0.0009154251525680171	0.0009027011751335826	0.00014270050127084357	0.00015076679122990065	0.00026243840936883607	0.0001267104464229577	5.996056951357641e-05	2.8479509685200908e-05	0.0002798175594836955
0.0014615529564229839	0.0012322720621465136	0.0008886915499055553	0.0011734568326410872	0.0015293793495696519	0.0013322065674558914	0.0008245138979259582	0.0008967553881056036	0.0016186684926310683	0.0008822086312749021	0.0008077162364953681	0.0011264545044883572	0.0008072238518833059	0.0013020874067773643	0.0011467669186886282	0.0008838328532713594	0.0011425731396990215	0.0012635029627629552	0.0015142341815484973	0.0005149226374057793	0.0007672407449680875	0.0012722797005302597	0.0009625867609616959	0.0010877814942282017	0.0011430193316091333	0.0011959353315818691
0.0013150702233156412	0.001187583814656057	0.0011138760675638419	0.0010884375017542513	0.001308526926895262	0.0013049560873009407	0.001092633263854385	0.0011089577967175396	0.0013309479624671985	0.0010414070639070169	0.0010967545243228234	0.0009916561763533191	0.0010393742013082008	0.0013164192461966801	0.0010569859524709535	0.0010740829776253564	0.000909831467036176	0.0013106174774514118	0.0013120245940846827	0.0010138320623442598	0.0010687633800541287	0.0011490665150488636	0.0011679835482740072	0.0010298832581612672	0.0010725890268797314	0.0011620395465368576
0.001791146417154291	0.0014505535922620448	0.0015306369379431194	0.0011342918059918	0.00175940302399472	0.0017796772170025608	0.001381177451874802	0.0013739633084961177	0.0017862716366694796	0.0012160894645562464	0.0013126041140448142	0.0013212910262211035	0.0012638132728603779	0.0017571644421629671	0.0014469866949225684	0.0014439623980895394	0.001335966638207818	0.0016674777718572375	0.0017428475800834208	0.0015218724399560053	0.0015429213398823075	0.0011910932424564543	0.0015009943446856239	0.0013892866768734447	0.001397409007078615	0.0014145039737526758
0.0010180392129053707	0.0007755601262299012	0.0008521805504564132	0.0006323447271723131	0.0009992073615061297	0.0010044074435625594	0.0007538587276414997	0.0007214815894061168	0.001020475605183254	0.0007171485263884682	0.0006991025293205987	0.0008628250892401833	0.00069556526223193	0.0009993489439365732	0.0008674300756275613	0.00086194636640759	0.0008297057164981687	0.0009702574413308466	0.001006048757484596	0.0008658830415865415	0.0008289967599178125	0.0006508666404499736	0.0009021908365273637	0.0008539635785585725	0.0008935251040514198	0.0008110656110656127
0.0007503306663518862	0.0007357463877568782	0.0006621956201124855	0.0006728546206992557	0.0008763364182928115	0.0008469521984141893	0.000773744903347305	0.0007514711750695026	0.0008777078223564726	0.0007631907712713424	0.0007510303218709425	0.0005747318182837015	0.0007235791849458675	0.0008241503208963167	0.0005683419281503631	0.0006947205428118595	0.0005485710341675836	0.0008572423279660035	0.0008930277108143116	0.0007135471732006054	0.0007032851221398745	0.0007060215779031579	0.0007301193169603511	0.0005502607875834557	0.0005723819933934882	0.0008082934880612417
0.0006873473399288022	0.0006283802690228533	0.0005599132236132674	0.000573830025456028	0.0007557000804563178	0.0007202798959691599	0.000507846896132393	0.000491596642360168	0.0007199790783745336	0.0005004874481831671	0.0005044101739597598	0.0005293846388519302	0.0005099077130480465	0.0007169578703295233	0.0005375715335478441	0.0005763776477794219	0.0005254294952191259	0.0007090051830053902	0.0007495321452293416	0.0005798736642290451	0.0005883206544329421	0.0005933187799162846	0.0005816974072647066	0.0005542847951970478	0.0005492755441105216	0.0005966435701470047
0.0012784311223305368	0.0011914898703300884	0.0011292516967570851	0.0010985259389794774	0.0013648359794524295	0.0013194085408253756	0.0010132287727971118	0.0010874730594586976	0.0013327355892965224	0.0010468049263435515	0.0011155693128746392	0.0011681245702750529	0.0010531760234341939	0.0012890582239634789	0.0011191346233555242	0.0010810714575375299	0.0010859082945268864	0.0012758950185128867	0.0012877905194088421	0.0011504618325088917	0.0011139468681515513	0.001147622843826928	0.0010458023406395935	0.0010892927571824302	0.0011247389722850686	0.0012100151573997161
0.0010628250427447662	0.0010428362801638896	0.0009493118201186311	0.0007302493439096711	0.001194763725024411	0.0011831117129092433	0.0009535551304546178	0.000999699152437458	0.0012038606701071611	0.0009267786260510222	0.0009675095038377951	0.0007904964730965289	0.0009512261154390257	0.0010455746759540632	0.0008898906349113413	0.0009467967218305148	0.0007903947208205842	0.0011711682707300415	0.0011895787024340263	0.0009181343732357271	0.0009247427860894215	0.0009781365909267942	0.000892665791855998	0.0008260960453579335	0.0008120720000264911	0.00105847070173231
0.0006857453085592883	0.0008584760422251636	0.0008392548944629236	0.0007681135834343378	0.0009041936313593355	0.0007948797252312023	0.0007344893449910355	0.0007475027674579906	0.000791659589454463	0.0007876575747793023	0.0008030796202174403	0.0008357085158196522	0.000725552935560369	0.0008301110468474805	0.0008075576487164745	0.0007774297900838425	0.0007765227187799748	0.0007544789524129648	0.000889478355235138	0.0006808641671824547	0.0008142716048365902	0.0008537971413543571	0.0007617303014472876	0.0007756431681894805	0.0008090210071950347	0.0008799548238537322
0.0013105808997605512	0.000990387362744327	0.0009629328970010592	0.0006671135650272986	0.0014332224938185176	0.0014806778031017757	0.0005782292549336383	0.0007167609328401787	0.0012960291194910206	0.0006359326715821508	0.0008152867643633953	0.0011632313500438808	0.0006363204592507385	0.0013996316524253147	0.0010949326727640563	0.0008623808941238243	0.0010299471073960903	0.001328558657832352	0.0014550529166350743	0.000914826406789502	0.0008784669534158326	0.000797203090405061	0.0008765409093865981	0.0010362621929032474	0.0011931489068439044	0.0009726688875333582
0.0008135348282956299	0.0005849714480467284	0.0007136940824696604	0.00048579551017429264	0.0008252761724569311	0.0008535139473396552	0.00048157356462350036	0.0005204621762538024	0.0008185899844469829	0.00044254017702581653	0.000611285622810865	0.0007566920448752148	0.0005017478718027642	0.0008664141277175581	0.0007435997753562478	0.0006886052090292364	0.0007450661530140376	0.0007939798274226728	0.0007748224402388149	0.0007414546967282842	0.0006818516415336404	0.000553618875358417	0.0007418645477639135	0.0007476858879236869	0.0007736804469372696	0.0006204642169056346
0.001331500134676385	0.0010680022345707068	0.0010027935987417284	0.0007990516361186781	0.0014314156316779759	0.0014409823355096849	0.000979852231300102	0.001029491491199201	0.001349202107200137	0.0009225498475813754	0.0010576634488423543	0.0007761681580761736	0.000967275808842333	0.0013878232222897166	0.000541549545909618	0.000995817509064453	0.000624258011737555	0.0013821594987596447	0.0014375204470363499	0.0009764745596679473	0.0010189784120604064	0.0009148941486995648	0.0011045158534037651	0.0006696812660589037	0.0009771010795510309	0.0011335310504883228
0.0012661157545196696	0.0006245272588235656	0.0007240688718233077	0.000656708499852187	0.0013438314499021695	0.0013947202372492286	0.00038614305085960313	0.0004061963920545903	0.0011561520532006122	0.00040665677430697024	0.00037724309923335583	0.0008422268640048455	0.00038699743382729276	0.0013187378230111772	0.0007971879926064736	0.0006963647020330891	0.0007826185219175657	0.0013549757218083275	0.0013146645205275441	0.0006181289339438517	0.0006366123320648746	0.0007949859212446462	0.0005824585885806713	0.0007894712704378007	0.0008761553223827352	0.0006358553474274975
0.0008200872456787882	0.0004251916920941845	0.000491434970761348	0.00044736018880792795	0.0008393607220177461	0.0008827148070212294	0.0002600882752347091	0.0002715649642690114	0.0007724723165009073	0.000251265831608279	0.00025295136713081296	0.0005117135892732178	0.00027257417119957864	0.0008002510081407376	0.000490725849179169	0.0004895943452678955	0.0004625250757895573	0.0008487453629489696	0.0007722731899106057	0.0004548862451603268	0.00046125050369880165	0.000478157629013127	0.0004584656691694047	0.00047213602846841204	0.0004872816491103323	0.0004423196039570192
0.0007102963453162695	0.00041939126392528665	0.00037228489701604013	0.0002731275897776231	0.0005992473924568622	0.000649862199379003	0.00035381536568347634	0.00035364201734982447	0.0005802072292108706	0.0003545589522377404	0.0003538246683105235	0.0002992732980695826	0.00035375978573165453	0.0005734683417360483	0.00023744354619008594	0.0003572934311820148	0.00023997459274988133	0.0006241175033397026	0.0005469952912568641	0.00034061749815995283	0.0003674404431419361	0.0003964637728983335	0.0003572132943860747	0.0002643840384006596	0.00020387841843360566	0.0003886749301950812
0.0010109275058568607	0.0007267734460356174	0.0007076200588879836	0.0005966243504899409	0.0010569957515681452	0.0010043440025941065	0.000654144463824688	0.0006014062832972261	0.000982476248796925	0.0006677683877597348	0.0007090669140894858	0.0006183585002701184	0.0006834587620285555	0.0009416681396832358	0.0005536656166590617	0.0006576904989518798	0.0005557761122656688	0.000991035594130185	0.0009705146764029594	0.0007076685545621398	0.0006756418156116125	0.0006677312639369129	0.0006749422601266398	0.0005660183783087567	0.0005255675269832019	0.0007372983091923635
0.0009727970557655173	0.0006878411841164944	0.0006506576107590661	0.0006064654962938849	0.0009861389515409516	0.0009971680480980048	0.0006550294287133069	0.0006867872850680461	0.0009159840345201785	0.0006424569168470738	0.0006612719965045165	0.0006087213508217624	0.000653678594639208	0.0009724553423077438	0.0006012416996401341	0.0006483454008585411	0.0005844870862972554	0.0010098425861289778	0.0010073224110036631	0.0006655059668988949	0.0006492274817081579	0.0006228205830158856	0.0006634350904643162	0.0006145725565602431	0.0005599022972637221	0.000719286150257367
0.0008966751229608569	0.0007972605171126338	0.0006856589915299126	0.0007117579148341278	0.0009214971370829123	0.0008811725986259426	0.000777675006043973	0.00075697210826032	0.0008346503752144111	0.0007588159027901327	0.0007521382962117738	0.0007033549727991819	0.0007550830660411251	0.0008881553912507765	0.0007003215983040628	0.000640372778051386	0.0007100367434797482	0.0008852090166455908	0.0009073429504785526	0.0006792631645093334	0.0006832889554230874	0.0006793680941135624	0.000690142126764565	0.0006917671788413879	0.000681294313055545	0.000761426650676268
0.0006644332872323508	0.0005197455450059372	0.0005124892334194665	0.00045737716647901137	0.0007120813425485899	0.0008474957316620555	0.0004960788678234893	0.0005380666819894535	0.000747690200673014	0.0005626412812840575	0.0005328439961611495	0.0004976655963931084	0.000531707253412679	0.0007187170559263598	0.00042852896114884217	0.0005075796135795178	0.00047809653821062316	0.0007308105892534621	0.0007727011527059489	0.0005317907491057154	0.0005288176027925114	0.00042795235019072245	0.0004925785709993393	0.0005106118208491746	0.0004687684165193346	0.0005161563960013569
0.001077121506037893	0.0008480077565272302	0.0005710982302679205	0.0006948123280368179	0.0011361240322458085	0.0011170966704110326	0.0008879502365610939	0.0008913635702496695	0.0011281599420638955	0.0009432074395262273	0.0007479789055116105	0.0005016280018681239	0.0009194293120698038	0.0011464410142975725	0.0005079360914490897	0.00043898999782299137	0.0005499437587912518	0.0010878169089747587	0.0011015609884534147	0.0006258981189465176	0.0006508344913891315	0.00042720858986446694	0.0005194323794185807	0.0005897231873584229	0.0006475129572554737	0.0007387984736610778
0.0012811939669515717	0.0008451328731952473	0.0009529647132066036	0.0005948946161391944	0.0012528314358136482	0.001232949924746102	0.0010486500421643024	0.001038651931391055	0.00131023093704786	0.0009749827042603327	0.0008525374561524223	0.001105966731008914	0.0009850376665975404	0.0012085517633349096	0.00114396252512867	0.0006003301996755911	0.001220155936169261	0.0012501119033216687	0.001166026020268929	0.001003829965050637	0.000833509759442408	0.0005797872784900857	0.0008303290835123334	0.0012827629528373787	0.0012136873033115297	0.0007585785912797517
0.0008279459373577167	0.0006678395991756928	0.0005714085603168457	0.0005901094206795076	0.0006973838924260687	0.0007876614605413073	0.0006887961426125726	0.0006947848202341851	0.0006994516930808157	0.0006906916420118288	0.0006898807527384495	0.0005328519569497419	0.0007028065668016029	0.0007692760286075281	0.0005307023327392749	0.0005464260991996774	0.0005532218725690163	0.0007735918946716342	0.0007694724270479444	0.0005492235384425751	0.0005878469558060409	0.0006811561066315896	0.0005881453689317635	0.0005290283261848834	0.0005572970329317716	0.0006931780280481415
0.0008583310773748645	0.0004620013160688174	0.00022340648623285722	0.0004076246708779045	0.0008343455639453908	0.0008662622537378012	0.00027050410492311064	0.00030639744012583815	0.0007790444939827724	0.00026593456680843776	0.0003316611398402306	0.0002818606364614338	0.00038226317229650013	0.0008650354174874078	0.00030958016386579317	0.00021664514221991912	0.00030713672513566534	0.0009514092342692567	0.0008184478004791136	0.00024406094146742712	0.00022800988468509964	0.00044038085122833617	0.00024901799735707776	0.00030020613049839786	0.00027813259725069866	0.0005138440180497005
0.0013227723935651252	0.000670995609715034	0.00044208116675789074	0.0003503030589914118	0.0012447087189059614	0.0012899675374025512	0.0005886893615123953	0.0005928174538349732	0.0011767197821157477	0.00058438125302809	0.0006502325460009785	0.00046729265605613326	0.0007034857503607506	0.0011982745660200989	0.0004982496802478175	0.000452420444270135	0.00044594056175929476	0.0013984635102647495	0.0013095739031989762	0.00044425821976010714	0.0005063630212684489	0.0004237368413800704	0.0004180102273467526	0.0003966427636346638	0.0004275853479184073	0.0007184993276062265
0.0011346678299302378	0.0010280623145067442	0.0009810056076570318	0.0005774519291481533	0.0012196254946898212	0.0013047818443172132	0.0011076266399543155	0.001078137676628761	0.0011967065229199604	0.0010165098227596838	0.0011735183137307223	0.0008657488389749556	0.0011706393666530298	0.0012760783341260126	0.000993461453210345	0.0008786654363701755	0.000932861041375866	0.0012763638196624312	0.0013209537238712758	0.0009650245808399111	0.001098060721163415	0.0008962557513193776	0.0009633931841434266	0.0007750964405912696	0.0009479833665299693	0.0011857574531648298
0.0012481796821415567	0.0007865475941221256	0.0008374505798485473	0.00040864096183746893	0.0012839282499040035	0.0012132004833688532	0.0008907232197097487	0.0009044257944202734	0.0011440879911339837	0.0007892147297397089	0.0009173021059250922	0.0007724263334647498	0.0009008237169559442	0.0012228424861631699	0.0008021691320527856	0.0007949964124462157	0.000813330143530906	0.0012298664346514954	0.0012812220926503059	0.0008247031169119053	0.000824383455194544	0.0005733258212386121	0.0008084202779196555	0.000653168843759724	0.0007961915245305853	0.0008774402800935435
